SurveyYear,OutputFileName,Section,FinalDocName,FinalVariableDescription,ResponseCode,ResponseText,Question,Type,RecodeFlag,VariableName,Instrument Out Variable Name,FinalItemText,FinalDocUniverse,FinalDocUniverseDescription,DocSources,DocRecodes,DocKeywords,DocNotes,Qbank
2017,Sample Adult,ACN,CNKIND_1,What kind of cancer?,,,ACN.140_00.001,, ,CNKIND_1,CANKIND_1,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,None,Not for public use release.,
2017,Sample Adult,ACN,,What kind of cancer?,01,Bladder,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,02,Blood,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,03,Bone,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,04,Brain,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,05,Breast,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,06,Cervix,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,07,Colon,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,08,Esophagus,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,09,Gallbladder,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,10,Kidney,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,11,Larynx-windpipe,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,12,Leukemia,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,13,Liver,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,14,Lung,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,15,Lymphoma,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,16,Melanoma,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,17,Mouth/tongue/lip,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,18,Ovary,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,19,Pancreas,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,20,Prostate,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,21,Rectum,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,22,Skin (non-melanoma),,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,23,Skin (DK what kind),,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,24,Soft tissue (muscle or fat),,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,25,Stomach,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,26,Testis,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,27,Throat - pharynx,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,28,Thyroid,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,29,Uterus,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,30,Other,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND_2,What kind of cancer?,,,ACN.140_00.002,, ,CNKIND_2,CANKIND_2,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1' and CNKIND_1 ne '96' and CNKIND_1 ne ' ' and ((CNKIND_1 ne '97' and CANAGE_1 ne ' ') or (CNKIND_1='97' and CANAGE_1 not IN ('997',' ')))",Sample adults aged 18+ years who were ever told they had cancer,None,None,None,Not for public use release.,
2017,Sample Adult,ACN,,What kind of cancer?,01,Bladder,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,02,Blood,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,03,Bone,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,04,Brain,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,05,Breast,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,06,Cervix,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,07,Colon,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,08,Esophagus,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,09,Gallbladder,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,10,Kidney,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,11,Larynx-windpipe,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,12,Leukemia,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,13,Liver,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,14,Lung,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,15,Lymphoma,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,16,Melanoma,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,17,Mouth/tongue/lip,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,18,Ovary,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,19,Pancreas,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,20,Prostate,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,21,Rectum,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,22,Skin (non-melanoma),,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,23,Skin (DK what kind),,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,24,Soft tissue (muscle or fat),,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,25,Stomach,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,26,Testis,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,27,Throat - pharynx,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,28,Thyroid,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,29,Uterus,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,30,Other,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,96,No more,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND_3,What kind of cancer?,,,ACN.140_00.003,, ,CNKIND_3,CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1' and CNKIND_2 ne '96' and CNKIND_2 ne ' ' and ((CNKIND_2 ne '97' and CANAGE_2 ne ' ') or (CNKIND_2='97' and CANAGE_2 not IN ('997',' ')))",Sample adults aged 18+ years who were ever told they had cancer,None,None,None,Not for public use release.,
2017,Sample Adult,ACN,,What kind of cancer?,01,Bladder,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,02,Blood,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,03,Bone,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,04,Brain,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,05,Breast,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,06,Cervix,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,07,Colon,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,08,Esophagus,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,09,Gallbladder,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,10,Kidney,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,11,Larynx-windpipe,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,12,Leukemia,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,13,Liver,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,14,Lung,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,15,Lymphoma,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,16,Melanoma,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,17,Mouth/tongue/lip,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,18,Ovary,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,19,Pancreas,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,20,Prostate,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,21,Rectum,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,22,Skin (non-melanoma),,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,23,Skin (DK what kind),,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,24,Soft tissue (muscle or fat),,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,25,Stomach,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,26,Testis,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,27,Throat - pharynx,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,28,Thyroid,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,29,Uterus,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,30,Other,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,96,No more,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer?,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND_4,What kind of cancer ... more than three kinds?,,,ACN.140_00.004,, ,CNKIND_4,CANKIND_4,What kind of cancer ... more than three kinds?,"ASTATFLG = '1' and AGE GE '018' and AGE not IN ('997','999') and CANEV ='1' and CNKIND_3 ne '96' and CNKIND_3 ne ' ' and ((CNKIND_3 ne ?97? and CANAGE_3 ne ? ?) or CNKIND_3 = ?97? and CANAGE_3 ne ?997?))",Sample adults aged 18+ years who were ever told they had cancer,None,None,None,Not for public use release.,
2017,Sample Adult,ACN,,What kind of cancer ... more than three kinds?,95,More than three kinds,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... more than three kinds?,96,No more,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND1,What kind of cancer ... Bladder,,,ACN.140_01.000,, ,CNKIND1,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,cancer; bladder neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
2017,Sample Adult,ACN,,What kind of cancer ... Bladder,1,Mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Bladder,2,Not mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Bladder,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Bladder,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Bladder,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND2,What kind of cancer ... Blood,,,ACN.140_02.000,, ,CNKIND2,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,cancer; blood neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
2017,Sample Adult,ACN,,What kind of cancer ... Blood,1,Mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Blood,2,Not mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Blood,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Blood,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Blood,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND3,What kind of cancer ... Bone,,,ACN.140_03.000,, ,CNKIND3,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,cancer; bone neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
2017,Sample Adult,ACN,,What kind of cancer ... Bone,1,Mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Bone,2,Not mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Bone,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Bone,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Bone,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND4,What kind of cancer ... Brain,,,ACN.140_04.000,, ,CNKIND4,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,cancer; brain neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
2017,Sample Adult,ACN,,What kind of cancer ... Brain,1,Mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Brain,2,Not mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Brain,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Brain,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Brain,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND5,What kind of cancer ... Breast,,,ACN.140_05.000,, ,CNKIND5,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,cancer; breast neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
2017,Sample Adult,ACN,,What kind of cancer ... Breast,1,Mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Breast,2,Not mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Breast,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Breast,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Breast,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND6,What kind of cancer ... Cervix,,,ACN.140_06.000,, ,CNKIND6,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1' and SEX = '2'",Sample Female adults aged 18+ years who were ever told they had cancer,None,None,cancer; cervix neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
2017,Sample Adult,ACN,,What kind of cancer ... Cervix,1,Mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Cervix,2,Not mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Cervix,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Cervix,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Cervix,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND7,What kind of cancer ... Colon,,,ACN.140_07.000,, ,CNKIND7,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,cancer; colonic neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
2017,Sample Adult,ACN,,What kind of cancer ... Colon,1,Mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Colon,2,Not mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Colon,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Colon,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Colon,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND8,What kind of cancer ... Esophagus,,,ACN.140_08.000,, ,CNKIND8,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,cancer; esophageal neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
2017,Sample Adult,ACN,,What kind of cancer ... Esophagus,1,Mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Esophagus,2,Not mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Esophagus,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Esophagus,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Esophagus,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND9,What kind of cancer ... Gallbladder,,,ACN.140_09.000,, ,CNKIND9,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,cancer; gallbladder neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
2017,Sample Adult,ACN,,What kind of cancer ... Gallbladder,1,Mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Gallbladder,2,Not mentioned,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Gallbladder,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Gallbladder,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ACN,,What kind of cancer ... Gallbladder,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ACN,CNKIND10,What kind of cancer ... Kidney,,,ACN.140_10.000,, ,CNKIND10,CANKIND_1-CANKIND_3,What kind of cancer was it?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and CANEV = '1'",Sample adults aged 18+ years who were ever told they had cancer,None,None,cancer; kidney neoplasms,"Since 2004, if  CANKIND_1 had a '97' or '99' (Refused or Don't Know) response, all of the expanded CNKIND1-31 variables were also given '7' or '9'. In 2002 and 2003, these responses were recoded to '8' (Not Ascertained).",
